File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
oa_package/d8/48/PMC10930471.tar.gz,Cancers (Basel). 2024 Mar 6; 16(5):1067,PMC10930471,2024-03-15 08:25:12,38473422.0,CC BY
oa_package/69/86/PMC7305202.tar.gz,Nat Commun. 2020 Jun 19; 11:3110,PMC7305202,2024-04-25 20:25:14,32561837.0,CC BY
oa_package/0e/f5/PMC8123632.tar.gz,Int J Environ Res Public Health. 2021 Apr 27; 18(9):4605,PMC8123632,2024-02-09 16:25:26,33925274.0,CC BY
oa_package/c0/a8/PMC8100104.tar.gz,Sci Rep. 2021 May 5; 11:9543,PMC8100104,2021-05-08 00:16:25,33953216.0,CC BY
oa_package/2c/46/PMC6963213.tar.gz,Plants (Basel). 2019 Dec 6; 8(12):578,PMC6963213,2024-10-31 12:25:15,31817659.0,CC BY
oa_package/15/65/PMC11293598.tar.gz,Cureus.; 16(7):e63679,PMC11293598,2024-08-28 09:25:29,39092320.0,CC BY
oa_package/80/69/PMC11528588.tar.gz,Ther Adv Chronic Dis. 2024 Oct 24; 15:20406223241293260,PMC11528588,2024-11-04 04:25:31,39493004.0,CC BY-NC
oa_package/31/99/PMC3280357.tar.gz,Neuroscience. 2012 Feb 17; 203(6):59-77,PMC3280357,2024-03-23 15:25:12,22210508.0,CC BY-NC-ND
oa_package/80/83/PMC10086455.tar.gz,J Neurointerv Surg. 2023 Apr 8; 15(4):387-392,PMC10086455,2024-09-15 11:25:54,35396333.0,CC BY-NC
oa_package/13/68/PMC10257934.tar.gz,Infancy. 2023 May 15; 28(3):650-666,PMC10257934,2024-06-15 08:25:14,36921012.0,CC BY-NC-ND
oa_package/23/67/PMC6342230.tar.gz,MedEdPORTAL.; 13:10543,PMC6342230,2023-10-04 19:25:21,30800745.0,CC BY-NC-SA
oa_package/7d/03/PMC7863816.tar.gz,Postepy Kardiol Interwencyjnej. 2020 Dec 29; 16(4):521-523,PMC7863816,2021-02-18 11:16:18,33598034.0,CC BY-NC-SA
oa_package/5a/f4/PMC10755411.tar.gz,Glob Ment Health (Camb). 2023 Nov 6; 10:e81,PMC10755411,2025-08-29 23:25:16,38161739.0,CC BY
oa_package/d8/53/PMC12068341.tar.gz,Glob Health Action.; 18(1):2502282,PMC12068341,2025-12-23 07:25:12,40340621.0,CC BY
oa_package/71/6f/PMC9311889.tar.gz,Biology (Basel). 2022 Jun 27; 11(7):968,PMC9311889,2022-09-16 00:17:48,36101349.0,CC BY
oa_package/9d/00/PMC9913570.tar.gz,Cancers (Basel). 2023 Jan 31; 15(3):908,PMC9913570,2024-04-20 00:25:30,36765866.0,CC BY
oa_package/5b/11/PMC9591315.tar.gz,Tex Med J (Austin). 1895 Mar; 10(9):469-474,PMC9591315,2023-03-27 11:10:12,36954605.0,CC0
oa_package/38/5f/PMC3657919.tar.gz,Saudi J Anaesth. 2013 Jan-Mar; 7(1):29-32,PMC3657919,2013-05-30 21:13:25,23717228.0,CC BY-NC-SA
oa_package/c6/db/PMC10917091.tar.gz,Psych J. 2023 Oct 31; 13(1):145-148,PMC10917091,2024-03-14 20:25:13,37905895.0,CC BY
oa_package/21/72/PMC5796112.tar.gz,Int J Mol Sci. 2018 Jan 10; 19(1):163,PMC5796112,2025-07-01 12:25:31,29320397.0,CC BY
oa_package/8f/4a/PMC8869023.tar.gz,Atlanta Med Surg J. 1874 Sep; 12(6):355-357,PMC8869023,2022-07-18 00:16:43,35826813.0,CC0
oa_package/1c/25/PMC10953466.tar.gz,Stud Appl Math. 2024 Jan 21; 152(1):249-278,PMC10953466,2024-11-04 11:25:44,38516583.0,CC BY
oa_package/4d/4f/PMC9055480.tar.gz,JMIR Form Res. 2022 Apr 15; 6(4):e36721,PMC9055480,2022-06-15 22:16:53,35228195.0,CC BY
oa_package/41/e6/PMC6371410.tar.gz,Internet Interv. 2019 Jan 31; 15:116-125,PMC6371410,2023-10-04 22:25:23,30792963.0,CC BY-NC-ND
oa_package/95/9d/PMC4300377.tar.gz,J Vet Med Sci. 2014 Dec 21; 76(12):1617-1621,PMC4300377,2024-07-05 18:25:14,25649944.0,CC BY-NC-ND
oa_package/cf/fa/PMC9808887.tar.gz,Obes Facts. 2022 Nov 15; 16(1):82-88,PMC9808887,2023-09-19 10:41:25,36380632.0,CC BY-NC
oa_package/c4/26/PMC5044939.tar.gz,Environ Sci Eur. 2014 Aug 10; 26(1):19,PMC5044939,2023-11-10 20:25:18,27752417.0,CC BY
oa_package/7e/61/PMC4407986.tar.gz,PLoS One. 2015 Apr 23; 10(4):e0125015,PMC4407986,2019-02-21 13:56:10,25906149.0,CC BY
oa_package/19/b3/PMC11654960.tar.gz,PLoS One. 2024 Dec 18; 19(12):e0302111,PMC11654960,2024-12-20 07:25:25,39693378.0,CC BY
oa_package/a3/a6/PMC9577070.tar.gz,Front Cell Infect Microbiol. 2022 Oct 4; 12:922996,PMC9577070,2022-10-21 12:10:11,36268227.0,CC BY
oa_package/e0/e8/PMC10689494.tar.gz,Nat Commun. 2023 Nov 30; 14:7397,PMC10689494,2025-08-29 18:25:15,38036557.0,CC BY
oa_package/f7/3e/PMC8724724.tar.gz,Int J Community Based Nurs Midwifery. 2022 Jan; 10(1):30-41,PMC8724724,2023-09-24 09:25:09,35005039.0,CC BY
oa_package/5a/2d/PMC4360716.tar.gz,Front Microbiol. 2015 Mar 16; 6:199,PMC4360716,2025-06-02 12:25:47,25852662.0,CC BY
oa_package/ab/4a/PMC10329529.tar.gz,Eur J Dent. 2022 Apr 18; 17(2):387-397,PMC10329529,2025-09-19 08:25:15,35436786.0,CC BY
oa_package/f5/a9/PMC10625455.tar.gz,Cureus.; 15(10):e46534,PMC10625455,2024-01-26 17:25:17,37927634.0,CC BY
oa_package/46/fb/PMC12626526.tar.gz,Int J Surg. 2025 Jul 8; 111(11):8169-8182,PMC12626526,2025-11-19 11:25:13,40696947.0,CC BY-NC-ND
oa_package/63/6d/PMC9680780.tar.gz,Biophys Rep (N Y). 2022 Feb 3; 2(1):100046,PMC9680780,2022-11-25 11:10:13,36425080.0,CC BY-NC-ND
oa_package/71/04/PMC1513225.tar.gz,Emerg Themes Epidemiol. 2006 May 4; 3:3,PMC1513225,2024-05-09 23:25:21,16674820.0,CC BY
oa_package/ee/61/PMC4398686.tar.gz,Nanoscale Res Lett. 2015 Mar 12; 10:128,PMC4398686,2015-06-03 11:19:19,25897301.0,CC BY
oa_package/51/f5/PMC4977983.tar.gz,Cytojournal. 2016 Jul 27; 13:17,PMC4977983,2025-09-19 08:25:15,27563340.0,CC BY-NC-SA
oa_package/80/47/PMC8946544.tar.gz,Cells. 2022 Mar 11; 11(6):966,PMC8946544,2022-03-28 16:16:42,35326417.0,CC BY
oa_package/11/c3/PMC4236096.tar.gz,Chem Cent J. 2008 Mar 26; 2(Suppl 1):P47,PMC4236096,2014-11-19 19:12:16,,NO-CC CODE
oa_package/4c/ac/PMC9171277.tar.gz,BMJ Open. 2022 Jun 3; 12(6):e058649,PMC9171277,2024-08-28 11:25:17,36691254.0,CC BY-NC
oa_package/34/17/PMC7954988.tar.gz,Pediatr Res. 2021 May 13; 89(6):1452-1460,PMC7954988,2024-06-16 20:25:33,32920605.0,NO-CC CODE
oa_package/41/bf/PMC3766339.tar.gz,J Glob Infect Dis. 2013 Jul-Sep; 5(3):91-92,PMC3766339,2024-12-03 18:25:35,24049361.0,CC BY-NC-SA
oa_package/13/29/PMC8501913.tar.gz,BMC Public Health. 2021 Oct 9; 21:1827,PMC8501913,2024-04-02 16:25:14,34627228.0,CC BY
oa_package/88/e7/PMC10953706.tar.gz,Acta Derm Venereol. 2024 Mar 14; 104:12326,PMC10953706,2024-03-21 07:25:13,38483082.0,CC BY-NC
oa_package/d6/c0/PMC7235562.tar.gz,Resuscitation. 2020 Jul 19; 152:36-38,PMC7235562,2024-04-24 19:25:12,32416119.0,NO-CC CODE
oa_package/45/c5/PMC11636864.tar.gz,Sci Rep. 2024 May 8; 14:10560,PMC11636864,2024-12-17 10:25:14,38720020.0,CC BY
oa_package/be/77/PMC11903451.tar.gz,Front Med (Lausanne). 2025 Feb 27; 12:1572755,PMC11903451,2025-03-14 11:25:28,40083342.0,CC BY
oa_package/95/e7/PMC6590552.tar.gz,Oxid Med Cell Longev. 2019 Jun 10; 2019:1659468,PMC6590552,2024-04-17 14:25:12,31281566.0,CC BY
oa_package/98/ae/PMC11937389.tar.gz,Sci Rep. 2025 Mar 25; 15:10290,PMC11937389,2025-03-28 05:25:15,40133331.0,CC BY
oa_package/8f/be/PMC6090815.tar.gz,Parasit Vectors. 2018 Aug 2; 11:447,PMC6090815,2018-08-17 20:04:35,30071897.0,CC BY
oa_package/9e/35/PMC4344581.tar.gz,Nutrients. 2015 Feb 11; 7(2):1144-1173,PMC4344581,2024-10-23 14:25:24,25679229.0,CC BY
oa_package/79/6e/PMC12026476.tar.gz,Int J Mol Sci. 2025 Apr 8; 26(8):3477,PMC12026476,2025-05-08 09:25:35,40331936.0,CC BY
oa_package/dc/cc/PMC5602347.tar.gz,Learn Mem. 2017 Oct; 24(10):524-531,PMC5602347,2022-11-14 07:10:16,28916627.0,CC BY-NC
oa_package/2f/b4/PMC8398289.tar.gz,Nutrients. 2021 Aug 4; 13(8):2697,PMC8398289,2025-01-09 17:25:14,34444857.0,CC BY
oa_package/65/29/PMC6492315.tar.gz,J Transl Med. 2019 Apr 30; 17:139,PMC6492315,2024-04-12 18:25:12,31039814.0,CC BY
oa_package/82/ea/PMC4055069.tar.gz,Case Rep Surg. 2014 May 20; 2014:747951,PMC4055069,2017-05-23 17:43:17,24963435.0,CC BY
oa_package/32/95/PMC9402347.tar.gz,Comput Intell Neurosci. 2022 Aug 17; 2022:4803072,PMC9402347,2023-10-02 13:25:25,36035853.0,CC BY
oa_package/fd/79/PMC2132204.tar.gz,J Exp Med. 1932 Nov 30; 56(6):835-840,PMC2132204,2019-10-21 08:56:16,19870106.0,CC BY-NC-SA
oa_package/1a/60/PMC11254436.tar.gz,Rev Bras Ortop (Sao Paulo). 2022 Sep 5; 59(Suppl 1):e78-e82,PMC11254436,2024-07-19 13:25:13,39027182.0,CC BY
oa_package/c9/fa/PMC7281006.tar.gz,Membranes (Basel). 2020 May 3; 10(5):90,PMC7281006,2020-06-15 20:38:15,32375279.0,CC BY
oa_package/4c/fc/PMC3536947.tar.gz,Osteoporos Int. 2013 Feb 14; 24(1):383-388,PMC3536947,2021-03-09 00:16:31,22349912.0,CC BY
oa_package/17/99/PMC4002904.tar.gz,BMC Cancer. 2014 Apr 23; 14:282,PMC4002904,2024-07-02 22:25:20,24758376.0,CC BY
oa_package/24/b4/PMC9729118.tar.gz,Anaesthesiologie. 2022 Oct 28; 71(12):965-966,PMC9729118,2022-12-08 19:10:35,36307734.0,CC BY
oa_package/fc/7a/PMC5694012.tar.gz,Nat Commun. 2017 Nov 17; 8:1597,PMC5694012,2024-07-18 13:25:23,29150606.0,CC BY
oa_package/0f/4f/PMC12679267.tar.gz,World J Stem Cells. 2025 Nov 26; 17(11):111090,PMC12679267,2025-12-08 10:25:12,41356384.0,CC BY-NC
oa_package/86/68/PMC4827191.tar.gz,J Cardiothorac Surg. 2016 Apr 11; 11:55,PMC4827191,2016-04-14 17:34:48,27067581.0,CC BY
oa_package/1e/11/PMC11549196.tar.gz,Environ Monit Assess. 2024 Oct 23; 196(11):1097,PMC11549196,2024-12-11 22:26:50,39443401.0,CC BY
oa_package/0a/ad/PMC12220590.tar.gz,J Anesth Analg Crit Care. 2025 Jul 1; 5:40,PMC12220590,2025-07-03 14:26:03,40597440.0,CC BY
oa_package/95/b5/PMC11873802.tar.gz,Clin Cancer Res. 2025 Mar 3; 31(5):848-859,PMC11873802,2025-03-05 17:25:33,39786430.0,CC BY-NC-ND
oa_package/e8/c0/PMC6980796.tar.gz,Open Access Maced J Med Sci. 2019 Oct 14; 7(20):3429-3432,PMC6980796,2024-07-24 04:25:13,32002067.0,NO-CC CODE
oa_package/f9/8c/PMC5005201.tar.gz,Neth Heart J. 2016 Sep 18; 24(9):556,PMC5005201,2024-03-24 10:25:14,27538925.0,CC BY
oa_package/e0/f6/PMC9678147.tar.gz,Ind Psychiatry J. 2022 Aug 30 Jul-Dec; 31(2):359-363,PMC9678147,2022-11-24 11:10:16,36419692.0,CC BY-NC-SA
oa_package/00/4b/PMC10062359.tar.gz,Europace. 2023 Jan 4; 25(3):1172-1182,PMC10062359,2023-03-30 20:11:04,36609707.0,CC BY-NC
oa_package/83/d6/PMC7532079.tar.gz,Neuropsychiatr Dis Treat. 2020 Sep 28; 16:2209-2219,PMC7532079,2020-10-21 00:56:25,33061391.0,CC BY-NC
oa_package/0f/f1/PMC12651513.tar.gz,Cancers (Basel). 2025 Nov 14; 17(22):3655,PMC12651513,2025-11-28 04:25:12,41301021.0,CC BY
oa_package/35/22/PMC9837991.tar.gz,Malar J. 2023 Jan 13; 22:17,PMC9837991,2024-07-15 18:25:13,36635642.0,CC BY
oa_package/e0/ce/PMC4633970.tar.gz,BBA Clin. 2014 May 29; 1:33-43,PMC4633970,2015-12-19 20:40:53,26676230.0,CC BY
oa_package/6f/c7/PMC11414690.tar.gz,Food Chem X. 2024 Aug 10; 24:101711,PMC11414690,2025-10-12 09:25:36,39310894.0,CC BY-NC-ND
oa_package/56/94/PMC11306430.tar.gz,Korean Circ J. 2024 Apr 29; 54(8):454-465,PMC11306430,2024-08-28 13:25:27,38767445.0,CC BY-NC
oa_package/f7/77/PMC5603779.tar.gz,Lancet Oncol. 2016 Feb; 17(2):e46,PMC5603779,2017-10-12 20:07:25,26868352.0,CC BY
oa_package/bd/cf/PMC12052212.tar.gz,PLoS Negl Trop Dis. 2025 Apr 10; 19(4):e0012997,PMC12052212,2025-05-06 12:25:42,40208874.0,CC BY
oa_package/62/49/PMC10496634.tar.gz,Sao Paulo Med J. 2015 Mar 17; 133(2):141-150,PMC10496634,2024-09-17 13:25:29,25789779.0,CC BY
oa_package/98/f5/PMC8246578.tar.gz,Disasters. 2021 Jul 15; 45(3):555-576,PMC8246578,2021-07-04 03:16:37,31981235.0,CC BY
oa_package/55/a1/PMC6143558.tar.gz,Nat Commun. 2018 Sep 18; 9:3796,PMC6143558,2024-10-15 09:25:23,30228271.0,CC BY
oa_package/7d/58/PMC11953709.tar.gz,J Hip Preserv Surg. 2025 Mar 27; 12(Suppl 1):i6,PMC11953709,2025-04-03 09:25:14,,CC BY-NC
oa_package/44/f4/PMC10348055.tar.gz,J Rehabil Med. 2022 Jun 29; 54:23,PMC10348055,2023-07-17 00:25:09,35362086.0,CC BY-NC
oa_package/25/30/PMC8276375.tar.gz,BMC Geriatr. 2021 Jul 12; 21:425,PMC8276375,2025-08-16 10:25:44,34253180.0,CC BY
oa_package/4d/a6/PMC8346526.tar.gz,Ann Med Surg (Lond). 2021 Jul 27; 68:102635,PMC8346526,2024-05-05 14:25:16,34386227.0,CC BY-NC-ND
oa_package/d6/36/PMC10505955.tar.gz,Bio Protoc. 2023 Sep 5; 13(17):e4813,PMC10505955,2024-07-22 16:25:16,37727870.0,CC BY-NC
oa_package/bd/21/PMC11271037.tar.gz,BMC Med Imaging. 2024 Jul 24; 24:184,PMC11271037,2024-07-27 04:25:16,39048934.0,CC BY
oa_package/7a/99/PMC9490950.tar.gz,BMC Public Health. 2022 Sep 20; 22:1787,PMC9490950,2022-09-23 04:18:17,36127664.0,CC BY
oa_package/5d/1e/PMC4768780.tar.gz,J Reprod Dev. 2016 Feb 3; 62(1):71-77,PMC4768780,2024-07-09 23:25:13,26537205.0,CC BY-NC-ND
oa_package/86/de/PMC9362877.tar.gz,Front Vet Sci. 2022 Jul 26; 9:936581,PMC9362877,2023-04-10 10:10:14,35958309.0,CC BY
oa_package/c4/45/PMC8085266.tar.gz,Front Cell Neurosci. 2021 Apr 16; 15:653881,PMC8085266,2025-01-07 08:25:29,33935653.0,CC BY
oa_package/67/c8/PMC10596150.tar.gz,Eur J Public Health. 2023 Oct 24; 33(Suppl 2):ckad160.1015,PMC10596150,2024-01-26 00:25:20,,CC BY-NC
oa_package/65/da/PMC5223109.tar.gz,Urol Case Rep. 2016 Nov 16; 10:16-18,PMC5223109,2017-01-14 21:24:56,28083471.0,CC BY-NC-ND
oa_package/94/d1/PMC7049609.tar.gz,Acta Pharm Sin B. 2020 Mar 2; 10(3):546-556,PMC7049609,2024-07-25 22:25:14,32140398.0,CC BY-NC-ND
oa_package/43/6f/PMC11399831.tar.gz,J Gastrointest Oncol. 2024 Aug 31; 15(4):1712-1722,PMC11399831,2024-11-19 19:25:16,39279983.0,CC BY-NC-ND
oa_package/49/90/PMC4608577.tar.gz,PLoS One. 2015 Oct 16; 10(10):e0139309,PMC4608577,2020-12-13 14:16:24,26474078.0,CC BY
oa_package/a3/2d/PMC2010348.tar.gz,Br J Cancer. 1980 Jun; 41(6):1012b,PMC2010348,2022-03-31 08:16:39,,CC BY
oa_package/37/c7/PMC4775237.tar.gz,PLoS Genet. 2016 Mar 2; 12(3):e1005913,PMC4775237,2016-03-10 19:07:21,26934746.0,CC BY
oa_package/48/38/PMC5113329.tar.gz,Bristol Med Chir J. 1986 Feb; 101(1):16-17,PMC5113329,2017-09-22 19:24:57,28906701.0,CC BY
oa_package/8f/f9/PMC9685596.tar.gz,RSC Adv.; 12(52):33761-33771,PMC9685596,2023-06-25 00:25:16,36505714.0,CC BY
oa_package/a6/20/PMC5218884.tar.gz,Cureus.; 8(12):e920,PMC5218884,2023-07-28 16:25:09,28083464.0,CC BY
oa_package/e3/b8/PMC6016759.tar.gz,Bioinformation. 2018 Apr 30; 14(4):153-163,PMC6016759,2024-03-26 11:25:12,29983485.0,CC BY
oa_package/c4/52/PMC9630561.tar.gz,Front Neurol. 2022 Oct 20; 13:964923,PMC9630561,2023-05-08 01:25:12,36341114.0,CC BY
oa_package/99/f5/PMC11519733.tar.gz,Front Reprod Health. 2024 Oct 15; 6:1358884,PMC11519733,2024-10-30 07:25:19,39473728.0,CC BY
oa_package/dc/37/PMC9553949.tar.gz,Sci Rep. 2022 Oct 11; 12:17019,PMC9553949,2022-10-14 07:19:43,36221030.0,CC BY
oa_package/d9/b7/PMC10836484.tar.gz,Ann Med.; 56(1):2309607,PMC10836484,2024-10-22 13:25:33,38300888.0,CC BY-NC
oa_package/27/36/PMC6611527.tar.gz,Pain Med. 2019 Jul 15; 20(7):1430-1448,PMC6611527,2023-10-11 15:25:34,30986301.0,CC BY-NC
oa_package/d5/4c/PMC3282099.tar.gz,Oncotarget. 2011 Dec 21; 2(12):958-959,PMC3282099,2015-12-22 05:16:44,22193713.0,CC BY
oa_package/fc/16/PMC10349459.tar.gz,BMC Nutr. 2023 Jul 14; 9:87,PMC10349459,2023-07-17 00:25:09,37452403.0,CC BY
oa_package/3d/c3/PMC5188538.tar.gz,Hospital (Lond 1886). 1905 Apr 1; 38(966):13-15,PMC5188538,2018-06-06 20:12:34,29811398.0,CC BY
oa_package/b6/50/PMC12661363.tar.gz,Eur J Neurol. 2025 Nov 28; 32(12):e70439,PMC12661363,2025-12-02 19:25:13,41312688.0,CC BY-NC
oa_package/0f/90/PMC12446307.tar.gz,Front Pediatr. 2025 Sep 5; 13:1626146,PMC12446307,2025-09-22 11:25:31,40980136.0,CC BY
oa_package/6e/80/PMC10411648.tar.gz,Invest Ophthalmol Vis Sci. 2023 Aug 7; 64(11):9,PMC10411648,2024-07-18 17:25:18,37548962.0,CC BY-NC-ND
oa_package/a8/7b/PMC12803560.tar.gz,J Clin Periodontol. 2026 Feb 21; 53(2):244-255,PMC12803560,2026-01-15 06:25:13,41117707.0,CC BY-NC-ND
oa_package/84/53/PMC10127472.tar.gz,J Educ Health Promot. 2023 Feb 28; 12:62,PMC10127472,2023-04-28 07:25:13,37113425.0,CC BY-NC-SA
oa_package/08/1d/PMC3684085.tar.gz,Case Rep Obstet Gynecol. 2013 Jun 2; 2013:207307,PMC3684085,2017-05-19 11:24:16,23819081.0,CC BY
oa_package/ac/78/PMC4567861.tar.gz,Ecol Evol. 2015 Sep 6; 5(17):3557-3569,PMC4567861,2024-03-22 10:25:14,26380686.0,CC BY
oa_package/e1/78/PMC12674938.tar.gz,Theranostics. 2026 Jan 1; 16(2):776-793,PMC12674938,2025-12-31 19:25:15,41346709.0,CC BY
oa_package/37/23/PMC4889687.tar.gz,Arch Med Sci. 2016 Jun 1; 12(3):529-537,PMC4889687,2016-06-10 20:52:23,27279844.0,CC BY-NC-SA
oa_package/d3/74/PMC11019832.tar.gz,Cancer Res Commun. 2024 Apr 16; 4(4):1082-1099,PMC11019832,2024-04-24 17:25:11,38625038.0,CC BY
oa_package/c0/ae/PMC9329701.tar.gz,Front Public Health. 2022 Jul 14; 10:942595,PMC9329701,2023-09-15 17:25:22,35910879.0,CC BY
oa_package/3f/86/PMC9430096.tar.gz,Hemasphere. 2022 Jun 23; 6(Suppl):1169-1170,PMC9430096,2022-08-31 20:17:16,,CC BY-NC-ND
oa_package/03/aa/PMC5420590.tar.gz,Front Plant Sci. 2017 May 8; 8:723,PMC5420590,2023-08-04 12:25:10,28533790.0,CC BY
oa_package/8f/4a/PMC1665442.tar.gz,Environ Health Perspect. 2006 Nov; 114(11):A644-A649,PMC1665442,2025-03-15 12:25:31,17107842.0,CC0
oa_package/ac/ad/PMC7435819.tar.gz,Molecules. 2020 Jul 31; 25(15):3509,PMC7435819,2024-04-27 01:25:14,32752073.0,CC BY
oa_package/4c/52/PMC10941710.tar.gz,Cureus.; 16(2):e54174,PMC10941710,2024-03-18 13:25:28,38496182.0,CC BY
oa_package/fe/bb/PMC6983175.tar.gz,Sensors (Basel). 2019 Dec 30; 20(1):212,PMC6983175,2020-02-06 19:33:16,31905982.0,CC BY
oa_package/20/0d/PMC10043268.tar.gz,Sci Rep. 2023 Mar 27; 13:5004,PMC10043268,2023-03-28 20:10:17,36973323.0,CC BY
oa_package/3d/a8/PMC7264063.tar.gz,Heliyon. 2020 May 29; 6(5):e04047,PMC7264063,2024-12-25 12:25:39,32509991.0,CC BY-NC-ND
oa_package/0f/fc/PMC5379439.tar.gz,Sci Rep. 2014 Feb 27; 4:4215,PMC5379439,2017-04-10 20:08:17,24572993.0,CC BY-NC-ND
oa_package/90/1e/PMC5779118.tar.gz,eNeuro. 2017 Dec 8; 4(6):ENEURO.0344-17.2017,PMC5779118,2018-01-31 18:23:37,29379868.0,CC BY
oa_package/1d/7c/PMC3221404.tar.gz,Pan Afr Med J. 2011 Mar 30; 8:34,PMC3221404,2020-06-15 12:56:19,22121442.0,NO-CC CODE
oa_package/7e/e3/PMC9313552.tar.gz,Pediatr Pulmonol. 2022 May 9; 57(5):1145-1156,PMC9313552,2024-05-13 21:25:15,35229491.0,CC BY-NC-ND
oa_package/ea/5f/PMC8644382.tar.gz,Open Forum Infect Dis. 2021 Dec 4; 8(Suppl 1):S27,PMC8644382,2024-05-08 01:25:14,,CC BY
oa_package/4a/6e/PMC9545507.tar.gz,Med Phys. 2022 Jul 20; 49(7):4372-4390,PMC9545507,2024-09-04 10:25:13,35526220.0,CC BY-NC-ND
oa_package/88/ab/PMC9238496.tar.gz,J Am Heart Assoc. 2022 Jan 19; 11(3):e023502,PMC9238496,2022-06-30 20:16:48,35043698.0,CC BY-NC-ND
oa_package/35/ab/PMC2992940.tar.gz,Indian J Ophthalmol. 2010 Sep-Oct; 58(5):452-453,PMC2992940,2011-06-06 20:31:48,20689216.0,CC BY
oa_package/94/7e/PMC5707579.tar.gz,Nanomaterials (Basel). 2017 Nov 2; 7(11):362,PMC5707579,2017-12-05 19:08:26,29099086.0,CC BY
oa_package/b2/35/PMC5208209.tar.gz,Hospital (Lond 1886). 1904 Dec 3; 37(949):173-174,PMC5208209,2018-06-06 20:47:43,29817769.0,CC BY
oa_package/ae/e5/PMC9583455.tar.gz,Dev Cogn Neurosci. 2022 Oct 17; 58:101165,PMC9583455,2024-03-22 16:25:11,36270099.0,CC BY-NC-ND
oa_package/6b/87/PMC6913811.tar.gz,Yale J Biol Med. 2019 Dec 20; 92(4):663-674,PMC6913811,2020-01-06 11:56:16,31866781.0,CC BY-NC
oa_package/32/46/PMC5264286.tar.gz,Parasit Vectors. 2017 Jan 25; 10:41,PMC5264286,2024-03-23 09:25:11,28122631.0,CC BY
oa_package/39/d9/PMC5521375.tar.gz,Hosp Health Rev. 1923 Jan; 2(16):86,PMC5521375,2018-02-13 18:59:31,29418325.0,CC BY
oa_package/1d/19/PMC11639726.tar.gz,Res Diagn Interv Imaging. 2024 Mar 12; 9:100043,PMC11639726,2024-12-17 11:25:16,39677922.0,CC BY
oa_package/50/88/PMC8255407.tar.gz,World J Mens Health. 2021 Jul 5; 39(3):496-505,PMC8255407,2021-07-06 20:16:35,33663026.0,CC BY-NC
oa_package/cc/61/PMC5059384.tar.gz,J Vet Med Sci. 2016 Sep 4; 78(9):1525-1528,PMC5059384,2016-10-12 20:08:14,27264737.0,CC BY-NC-ND
oa_package/ff/1b/PMC9357522.tar.gz,Euroasian J Hepatogastroenterol. 2022 Jan-Jun; 12(1):60-63,PMC9357522,2022-08-22 12:18:47,35990868.0,CC BY-NC
oa_package/7a/f9/PMC10539879.tar.gz,Neoplasia. 2023 Sep 26; 45:100936,PMC10539879,2024-01-25 11:25:10,37769529.0,CC BY-NC-ND
oa_package/71/bf/PMC12020473.tar.gz,FEMS Yeast Res. 2025 Apr 14; 25:foaf019,PMC12020473,2025-04-25 06:25:45,40228812.0,CC BY-NC-ND
oa_package/63/f2/PMC11245267.tar.gz,Medicine (Baltimore). 2024 Jul 12; 103(28):e38689,PMC11245267,2024-11-03 06:25:38,38996098.0,CC BY
oa_package/4e/bc/PMC9432172.tar.gz,J Pediatr (Rio J). 2019 Sep 30; 96(6):717-724,PMC9432172,2022-09-08 20:17:35,31580844.0,CC BY-NC-ND
oa_package/15/ff/PMC10687049.tar.gz,Nat Commun. 2023 Nov 29; 14:7848,PMC10687049,2024-10-14 00:25:14,38030617.0,CC BY
oa_package/50/ac/PMC7427186.tar.gz,Microbiol Resour Announc. 2020 Aug 13; 9(33):e00616-20,PMC7427186,2020-08-24 20:42:24,32817148.0,CC BY
oa_package/c7/8d/PMC10579626.tar.gz,Alzheimers Dement (Amst). 2023 Oct 16; 15(4):e12488,PMC10579626,2024-01-25 20:25:13,37854771.0,CC BY-NC-ND
oa_package/81/ba/PMC12571334.tar.gz,Niger Med J.; 66(3):1069-1079,PMC12571334,2025-10-31 05:25:18,41169817.0,CC BY-NC-SA
oa_package/54/7f/PMC5634272.tar.gz,J Am Heart Assoc. 2017 Sep 14; 6(9):e006065,PMC5634272,2017-10-18 20:08:23,28912212.0,CC BY-NC
oa_package/90/81/PMC10214868.tar.gz,J Vis. 2023 May 24; 23(5):17,PMC10214868,2023-05-28 23:25:24,37223943.0,CC BY-NC-ND
oa_package/10/bf/PMC8880666.tar.gz,PLoS One. 2022 Feb 25; 17(2):e0264586,PMC8880666,2022-03-01 02:16:51,35213643.0,CC BY
oa_package/40/71/PMC10727808.tar.gz,Hepatobiliary Surg Nutr. 2023 Dec 1; 12(6):987-990,PMC10727808,2024-01-29 00:25:15,38115942.0,CC BY-NC-ND
oa_package/1f/05/PMC11321015.tar.gz,J Med Case Rep. 2024 Aug 13; 18:378,PMC11321015,2024-08-28 16:25:15,39135144.0,CC BY-NC-ND
oa_package/3a/53/PMC3887278.tar.gz,Br J Cancer. 2014 Jan 7; 110(1):146-155,PMC3887278,2015-01-06 19:08:27,24281005.0,CC BY-NC-SA
oa_package/12/61/PMC11174983.tar.gz,Nutrients. 2024 Jun 3; 16(11):1751,PMC11174983,2025-05-01 14:25:16,38892684.0,CC BY
